subject,stimulus,variant,start_s,end_s,duration_s,n_samples,kind,resolvable
S06,BOR,unified,792.459,794.467,2.00799999999,6,extended,False
S06,BOR,unified,795.808,796.142,0.333999999988,1,blink,False
S06,BOR,unified,797.141,797.475,0.333999999988,1,blink,False
S06,BOR,unified,797.809,798.485,0.675999999978,2,extended,False
S06,BOR,unified,798.816,799.824,1.00799999999,3,extended,False
S06,BOR,unified,800.157,801.158,1.00099999999,3,extended,False
S06,BOR,unified,801.832,802.843,1.01099999998,3,extended,False
S06,BOR,unified,803.181,803.849,0.667999999991,2,extended,False
S06,BOR,unified,804.181,804.515,0.333999999988,1,blink,False
S06,BOR,unified,804.847,807.864,3.01699999998,9,extended,False
S06,BOR,unified,808.872,810.205,1.33299999998,4,extended,False
S06,BOR,unified,810.879,811.88,1.00099999999,3,extended,False
S06,BOR,unified,812.546,813.554,1.00799999999,3,extended,False
S06,BOR,unified,814.561,815.904,1.34299999999,4,extended,False
S06,CLC,unified,6.27900000001,6.63700000002,0.358000000007,1,blink,False
S06,CLC,unified,7.338,7.69600000001,0.358000000007,1,blink,False
S06,CLC,unified,7.999,8.357,0.358000000007,1,blink,False
S06,CLC,unified,10.337,10.695,0.358000000007,1,blink,False
S06,CLC,unified,23.074,23.432,0.358000000007,1,blink,False
S06,CLC,unified,36.471,36.829,0.358000000007,1,blink,False
S06,CLC,unified,37.779,38.137,0.358000000007,1,blink,False
S06,CLC,unified,42.348,42.706,0.358000000007,1,blink,False
S06,CLC,unified,58.917,59.275,0.358000000007,1,blink,False
S06,CLC,unified,63.359,63.717,0.358000000007,1,blink,False
S06,CLC,unified,65.301,65.659,0.358000000007,1,blink,False
S06,CLC,unified,83.894,84.252,0.358000000007,1,blink,False
S06,CLC,unified,93.582,93.94,0.358000000007,1,blink,False
S06,CLC,unified,100.708,101.066,0.358000000007,1,blink,False
S06,CLC,unified,106.399,106.757,0.358000000007,1,blink,False
S06,CLC,unified,107.788,108.146,0.358000000007,1,blink,False
S06,CLC,unified,110.161,110.853,0.69200000001,2,extended,False
S06,CLC,unified,145.497,145.855,0.358000000007,1,blink,False
S06,CLC,unified,148.471,148.829,0.358000000007,1,blink,False
S06,CLC,unified,152.846,153.204,0.358000000007,1,blink,False
S06,CLC,unified,155.536,155.894,0.358000000007,1,blink,False
S06,CLC,unified,174.398,174.756,0.358000000007,1,blink,False
S06,CLC,unified,177.107,177.465,0.358000000007,1,blink,False
S06,CLC,unified,179.139,179.497,0.358000000007,1,blink,False
S06,CLC,unified,180.769,181.127,0.358000000007,1,blink,False
S06,CLC,unified,184.451,184.809,0.358000000007,1,blink,False
S06,CLC,unified,191.327,191.685,0.358000000007,1,blink,False
S06,CLC,unified,197.407,197.765,0.358000000007,1,blink,False
S06,CLC,unified,200.456,200.814,0.358000000007,1,blink,False
S06,CLC,unified,227.408,227.766,0.358000000007,1,blink,False
S06,CLC,unified,230.476,230.834,0.358000000007,1,blink,False
S06,CLC,unified,240.016,240.374,0.358000000007,1,blink,False
S06,CLC,unified,258.269,258.627,0.358000000007,1,blink,False
S06,CLC,unified,259.266,262.407,3.141,9,extended,False
S06,CLC,unified,269.917,270.275,0.358000000007,1,blink,False
S06,CLC,unified,270.941,271.299,0.358000000007,1,blink,False
S06,CLC,unified,272.34,272.698,0.358000000007,1,blink,False
S06,CLC,unified,273.382,273.74,0.358000000007,1,blink,False
S06,CLC,unified,311.066,311.424,0.358000000007,1,blink,False
S06,CLC,unified,329.502,329.86,0.358000000007,1,blink,False
S06,CLC,unified,330.199,330.557,0.358000000007,1,blink,False
S06,CLC,unified,360.376,360.734,0.358000000007,1,blink,False
S06,CLC,unified,372.165,372.523,0.358000000007,1,blink,False
S06,CLC,unified,384.812,385.17,0.358000000007,1,blink,False
S06,CLC,unified,385.501,385.859,0.358000000007,1,blink,False
S06,CLC,unified,395.494,395.852,0.358000000007,1,blink,False
S06,CLC,unified,476.837,477.195,0.358000000007,1,blink,False
S06,CLC,unified,499.266,499.624,0.358000000007,1,blink,False
S06,CLC,unified,506.672,507.03,0.358000000007,1,blink,False
S06,CLC,unified,508.123,509.23,1.107,3,extended,False
S06,CLC,unified,510.729,511.854,1.125,3,extended,False
S06,CLC,unified,512.273,512.631,0.358000000007,1,blink,False
S06,CLC,unified,515.256,515.614,0.358000000007,1,blink,False
S06,CLC,unified,516.002,517.094,1.092,3,extended,False
S06,CLC,unified,518.612,518.97,0.358000000007,1,blink,False
S06,CLC,unified,521.583,522.303,0.720000000016,2,extended,False
S06,CLC,unified,533.906,534.264,0.358000000007,1,blink,False
S06,CLC,unified,534.681,535.039,0.358000000007,1,blink,False
S06,CLC,unified,537.274,537.632,0.358000000007,1,blink,False
S06,CLC,unified,563.768,564.126,0.358000000007,1,blink,False
S06,CLC,unified,567.134,567.492,0.358000000007,1,blink,False
S06,CLC,unified,572.833,573.191,0.358000000007,1,blink,False
S06,CLC,unified,573.597,573.955,0.358000000007,1,blink,False
S06,CLC,unified,574.763,575.121,0.358000000007,1,blink,False
S06,CLC,unified,575.522,575.88,0.358000000007,1,blink,False
S06,CLC,unified,576.29,577.422,1.132,3,extended,False
S06,CLC,unified,581.903,582.261,0.358000000007,1,blink,False
S06,CLC,unified,591.019,591.377,0.358000000007,1,blink,False
S06,CLC,unified,592.902,593.26,0.358000000007,1,blink,False
S06,CLC,unified,594.403,594.761,0.358000000007,1,blink,False
S06,CLC,unified,595.521,595.879,0.358000000007,1,blink,False
S06,CLC,unified,598.567,598.925,0.358000000007,1,blink,False
S06,CLC,unified,622.161,622.519,0.358000000007,1,blink,False
S06,CLC,unified,623.301,623.659,0.358000000007,1,blink,False
S06,CLC,unified,635.806,636.164,0.358000000007,1,blink,False
S06,CLC,unified,637.755,641.564,3.80900000001,10,extended,False
S06,CLC,unified,644.337,644.695,0.358000000007,1,blink,False
S06,CLC,unified,647.812,648.17,0.358000000007,1,blink,False
S06,CLC,unified,652.419,652.777,0.358000000007,1,blink,False
S06,CLC,unified,662.475,662.833,0.358000000007,1,blink,False
S06,CLC,unified,664.033,664.391,0.358000000007,1,blink,False
S06,CLC,unified,666.362,666.72,0.358000000007,1,blink,False
S06,CLC,unified,670.631,670.989,0.358000000007,1,blink,False
S06,CLC,unified,673.363,673.721,0.358000000007,1,blink,False
S06,CLC,unified,677.679,680.403,2.724,7,extended,False
S06,CLC,unified,681.619,681.977,0.358000000007,1,blink,False
S06,CLC,unified,697.04,698.173,1.133,3,extended,False
S06,CLC,unified,698.6,698.958,0.358000000007,1,blink,False
S06,CLC,unified,703.756,704.114,0.358000000007,1,blink,False
S06,CLC,unified,718.119,718.477,0.358000000007,1,blink,False
S06,CLC,unified,724.512,724.87,0.358000000007,1,blink,False
S06,CLC,unified,726.91,727.268,0.358000000007,1,blink,False
S06,CLC,unified,728.902,729.26,0.358000000007,1,blink,False
S06,CLC,unified,738.917,739.275,0.358000000007,1,blink,False
S06,CLC,unified,746.973,747.331,0.358000000007,1,blink,False
S06,CLC,unified,750.247,750.605,0.358000000007,1,blink,False
S06,CLC,unified,761.602,761.96,0.358000000007,1,blink,False
S06,CLC,unified,765.249,766.016,0.767000000022,2,extended,False
S06,CLC,unified,772.983,773.341,0.358000000007,1,blink,False
S06,CLC,unified,773.788,775.379,1.59100000001,4,extended,False
S06,CLC,unified,784.411,784.769,0.358000000007,1,blink,False
S06,CLC,unified,785.214,785.572,0.358000000007,1,blink,False
S06,CLC,unified,788.903,789.261,0.358000000007,1,blink,False
S06,CLC,unified,790.521,791.702,1.181,3,extended,False
S06,CLC,unified,794.633,795.4,0.767000000007,2,extended,False
S06,CLC,unified,796.7,797.058,0.358000000007,1,blink,False
S06,CLC,unified,800.015,800.373,0.358000000007,1,blink,False
S06,CLC,unified,803.32,803.678,0.358000000007,1,blink,False
S06,CLC,unified,806.205,806.563,0.358000000007,1,blink,False
S06,CLC,unified,808.266,809.032,0.766000000003,2,extended,False
S06,CLC,unified,813.253,813.611,0.358000000007,1,blink,False
S06,CLC,unified,814.905,815.263,0.358000000007,1,blink,False
S06,CLC,unified,815.721,816.079,0.358000000007,1,blink,False
S06,CLC,unified,820.279,820.637,0.358000000007,1,blink,False
S06,CLC,unified,821.119,821.477,0.358000000007,1,blink,False
S06,CLC,unified,822.36,822.718,0.358000000007,1,blink,False
S06,INT,unified,16.471,16.821,0.350000000006,1,blink,False
S06,INT,unified,45.542,45.892,0.350000000006,1,blink,False
S06,INT,unified,66.548,66.898,0.350000000006,1,blink,False
S06,INT,unified,70.054,70.404,0.350000000006,1,blink,False
S06,INT,unified,74.606,74.956,0.350000000006,1,blink,False
S06,INT,unified,88.237,88.587,0.350000000006,1,blink,False
S06,INT,unified,110.322,110.672,0.350000000006,1,blink,False
S06,INT,unified,137.988,138.338,0.350000000006,1,blink,False
S06,INT,unified,141.858,142.208,0.350000000006,1,blink,False
S06,INT,unified,152.705,153.055,0.350000000006,1,blink,False
S06,INT,unified,164.998,167.784,2.78599999999,8,extended,False
S06,INT,unified,170.247,170.597,0.350000000006,1,blink,False
S06,INT,unified,193.366,210.162,16.796,48,extended,False
S06,INT,unified,212.622,212.972,0.350000000006,1,blink,False
S06,INT,unified,233.972,238.53,4.558,13,extended,False
S06,INT,unified,244.479,249.031,4.552,13,extended,False
S06,INT,unified,250.082,250.432,0.350000000006,1,blink,False
S06,INT,unified,251.135,254.287,3.15200000002,9,extended,False
S06,INT,unified,254.984,264.8,9.81600000001,28,extended,False
S06,INT,unified,266.898,280.204,13.306,38,extended,False
S06,INT,unified,289.651,290.001,0.350000000006,1,blink,False
S06,INT,unified,305.758,306.108,0.350000000006,1,blink,False
S06,INT,unified,354.476,356.226,1.75000000001,5,extended,False
S06,INT,unified,356.934,359.383,2.44900000001,7,extended,False
S06,INT,unified,361.483,363.942,2.45900000002,7,extended,False
S06,INT,unified,365.34,365.69,0.350000000006,1,blink,False
S06,INT,unified,366.706,367.056,0.350000000006,1,blink,False
S06,INT,unified,368.85,369.2,0.350000000006,1,blink,False
S06,INT,unified,372.007,372.357,0.350000000006,1,blink,False
S06,INT,unified,373.757,374.107,0.350000000006,1,blink,False
S06,INT,unified,376.906,377.256,0.350000000006,1,blink,False
S06,INT,unified,382.862,383.212,0.350000000006,1,blink,False
S06,INT,unified,383.553,383.903,0.350000000006,1,blink,False
S06,INT,unified,391.269,391.619,0.350000000006,1,blink,False
S06,INT,unified,409.838,410.188,0.350000000006,1,blink,False
S06,INT,unified,410.887,411.237,0.350000000006,1,blink,False
S06,INT,unified,416.144,416.494,0.350000000006,1,blink,False
S06,INT,unified,417.543,417.893,0.350000000006,1,blink,False
S06,INT,unified,420.353,420.703,0.350000000006,1,blink,False
S06,INT,unified,424.944,425.294,0.350000000006,1,blink,False
S06,INT,unified,511.687,512.037,0.350000000006,1,blink,False
S06,INT,unified,514.123,514.473,0.350000000006,1,blink,False
S06,INT,unified,514.82,515.17,0.350000000006,1,blink,False
S06,INT,unified,515.896,516.246,0.350000000006,1,blink,False
S06,INT,unified,523.988,524.338,0.350000000006,1,blink,False
S06,INT,unified,525.036,525.386,0.350000000006,1,blink,False
S06,INT,unified,526.786,527.136,0.350000000006,1,blink,False
S06,INT,unified,549.322,549.672,0.350000000006,1,blink,False
S06,INT,unified,552.837,553.187,0.350000000006,1,blink,False
S06,INT,unified,613.931,614.281,0.350000000006,1,blink,False
S06,INT,unified,618.913,619.263,0.350000000006,1,blink,False
S06,INT,unified,620.668,621.018,0.350000000006,1,blink,False
S06,INT,unified,635.984,636.334,0.350000000006,1,blink,False
S06,INT,unified,649.122,649.472,0.350000000006,1,blink,False
S06,INT,unified,670.931,671.281,0.350000000006,1,blink,False
S06,INT,unified,681.014,681.364,0.350000000006,1,blink,False
S06,INT,unified,682.805,683.155,0.350000000006,1,blink,False
S06,INT,unified,717.455,717.805,0.350000000006,1,blink,False
S06,INT,unified,718.547,718.897,0.350000000006,1,blink,False
S06,INT,unified,720.402,720.752,0.350000000006,1,blink,False
S06,INT,unified,759.41,759.76,0.350000000006,1,blink,False
S06,INT,unified,790.212,790.562,0.350000000006,1,blink,False
S07,BOR,unified,7.037,7.371,0.334000000003,1,blink,False
S07,BOR,unified,7.704,8.713,1.00900000001,3,extended,False
S07,BOR,unified,10.061,11.745,1.68400000001,5,extended,False
S07,BOR,unified,12.413,13.089,0.676000000007,2,extended,False
S07,BOR,unified,13.419,14.092,0.672999999995,2,extended,False
S07,BOR,unified,14.427,15.439,1.01200000002,3,extended,False
S07,BOR,unified,15.77,16.435,0.665000000008,2,extended,False
S07,BOR,unified,18.117,18.451,0.334000000003,1,blink,False
S07,BOR,unified,27.515,28.183,0.668000000005,2,extended,False
S07,BOR,unified,29.859,30.193,0.334000000003,1,blink,False
S07,BOR,unified,34.556,38.238,3.68200000002,11,extended,False
S07,BOR,unified,41.586,41.92,0.334000000003,1,blink,False
S07,BOR,unified,43.27,47.636,4.36599999999,13,extended,False
S07,BOR,unified,47.968,48.302,0.334000000003,1,blink,False
S07,BOR,unified,49.969,50.303,0.334000000003,1,blink,False
S07,BOR,unified,50.985,51.993,1.008,3,extended,False
S07,BOR,unified,53.012,53.676,0.664000000004,2,extended,False
S07,BOR,unified,54.342,54.676,0.334000000003,1,blink,False
S07,BOR,unified,55.021,55.355,0.334000000003,1,blink,False
S07,BOR,unified,56.025,56.359,0.334000000003,1,blink,False
S07,BOR,unified,57.369,57.703,0.334000000003,1,blink,False
S07,BOR,unified,59.049,59.383,0.334000000003,1,blink,False
S07,BOR,unified,64.423,64.757,0.334000000003,1,blink,False
S07,BOR,unified,65.431,65.765,0.334000000003,1,blink,False
S07,BOR,unified,72.814,73.148,0.334000000003,1,blink,False
S07,BOR,unified,74.155,74.829,0.674000000014,2,extended,False
S07,BOR,unified,75.163,75.497,0.334000000003,1,blink,False
S07,BOR,unified,77.178,77.512,0.334000000003,1,blink,False
S07,BOR,unified,85.219,85.913,0.694000000003,2,extended,False
S07,BOR,unified,95.657,95.991,0.334000000003,1,blink,False
S07,BOR,unified,96.326,97.001,0.675000000003,2,extended,False
S07,BOR,unified,97.333,97.667,0.334000000003,1,blink,False
S07,BOR,unified,98.673,100.015,1.34199999999,4,extended,False
S07,BOR,unified,100.691,103.722,3.031,9,extended,False
S07,BOR,unified,106.072,106.746,0.673999999999,2,extended,False
S07,BOR,unified,111.444,111.778,0.334000000003,1,blink,False
S07,BOR,unified,116.151,116.485,0.334000000003,1,blink,False
S07,BOR,unified,125.219,125.553,0.334000000003,1,blink,False
S07,BOR,unified,126.21,128.243,2.033,6,extended,False
S07,BOR,unified,132.622,132.956,0.334000000003,1,blink,False
S07,BOR,unified,135.982,136.981,0.998999999996,3,extended,False
S07,BOR,unified,137.996,138.33,0.334000000003,1,blink,False
S07,BOR,unified,141.353,141.687,0.334000000003,1,blink,False
S07,BOR,unified,144.031,145.038,1.007,3,extended,False
S07,BOR,unified,147.393,149.069,1.67600000001,5,extended,False
S07,BOR,unified,152.784,153.451,0.667000000001,2,extended,False
S07,BOR,unified,153.784,154.118,0.334000000003,1,blink,False
S07,BOR,unified,155.469,156.8,1.33100000001,4,extended,False
S07,BOR,unified,158.142,158.476,0.334000000003,1,blink,False
S07,BOR,unified,163.856,165.515,1.659,5,extended,False
S07,BOR,unified,165.873,166.207,0.334000000003,1,blink,False
S07,BOR,unified,167.184,167.518,0.334000000003,1,blink,False
S07,BOR,unified,168.558,168.892,0.334000000003,1,blink,False
S07,BOR,unified,169.566,169.9,0.334000000003,1,blink,False
S07,BOR,unified,170.238,170.572,0.334000000003,1,blink,False
S07,BOR,unified,171.18,171.923,0.743000000002,2,extended,False
S07,BOR,unified,172.257,172.591,0.334000000003,1,blink,False
S07,BOR,unified,173.595,173.929,0.334000000003,1,blink,False
S07,BOR,unified,174.606,174.94,0.334000000003,1,blink,False
S07,BOR,unified,175.62,176.954,1.334,4,extended,False
S07,BOR,unified,183.337,183.671,0.334000000003,1,blink,False
S07,BOR,unified,185.362,185.696,0.334000000003,1,blink,False
S07,BOR,unified,192.077,192.75,0.672999999995,2,extended,False
S07,BOR,unified,193.082,193.416,0.334000000003,1,blink,False
S07,BOR,unified,193.76,194.094,0.334000000003,1,blink,False
S07,BOR,unified,196.44,196.774,0.334000000003,1,blink,False
S07,BOR,unified,199.122,199.456,0.334000000003,1,blink,False
S07,BOR,unified,199.792,200.126,0.334000000003,1,blink,False
S07,BOR,unified,203.15,203.484,0.334000000003,1,blink,False
S07,BOR,unified,203.821,204.155,0.334000000003,1,blink,False
S07,BOR,unified,205.837,206.506,0.669000000009,2,extended,False
S07,BOR,unified,207.179,207.846,0.667000000001,2,extended,False
S07,BOR,unified,210.178,211.207,1.02900000001,3,extended,False
S07,BOR,unified,211.536,212.516,0.979999999996,3,extended,False
S07,BOR,unified,212.877,213.553,0.675999999992,2,extended,False
S07,BOR,unified,214.893,215.569,0.676000000007,2,extended,False
S07,BOR,unified,216.252,216.586,0.334000000003,1,blink,False
S07,BOR,unified,217.593,217.927,0.334000000003,1,blink,False
S07,BOR,unified,218.262,218.93,0.668000000005,2,extended,False
S07,BOR,unified,221.959,222.293,0.334000000003,1,blink,False
S07,BOR,unified,222.968,223.628,0.660000000003,2,extended,False
S07,BOR,unified,223.983,226.003,2.02,6,extended,False
S07,BOR,unified,226.326,229.366,3.04000000001,9,extended,False
S07,BOR,unified,229.707,230.704,0.997000000003,3,extended,False
S07,BOR,unified,231.718,232.052,0.334000000003,1,blink,False
S07,BOR,unified,232.393,233.064,0.671000000017,2,extended,False
S07,BOR,unified,233.399,233.733,0.334000000003,1,blink,False
S07,BOR,unified,235.089,236.061,0.971999999994,3,extended,False
S07,BOR,unified,239.456,240.124,0.668000000005,2,extended,False
S07,BOR,unified,241.798,242.132,0.334000000003,1,blink,False
S07,BOR,unified,242.473,248.855,6.38200000001,19,extended,False
S07,BOR,unified,249.527,249.861,0.334000000003,1,blink,False
S07,BOR,unified,251.205,251.539,0.334000000003,1,blink,False
S07,BOR,unified,252.551,253.213,0.661999999997,2,extended,False
S07,BOR,unified,254.9,255.234,0.334000000003,1,blink,False
S07,BOR,unified,256.91,257.244,0.334000000003,1,blink,False
S07,BOR,unified,259.249,259.583,0.334000000003,1,blink,False
S07,BOR,unified,264.623,264.957,0.334000000003,1,blink,False
S07,BOR,unified,265.967,266.301,0.334000000003,1,blink,False
S07,BOR,unified,267.658,269.001,1.34299999999,4,extended,False
S07,BOR,unified,269.323,269.657,0.334000000003,1,blink,False
S07,BOR,unified,271.357,271.691,0.334000000003,1,blink,False
S07,BOR,unified,280.436,281.106,0.669999999998,2,extended,False
S07,BOR,unified,282.779,283.444,0.664999999994,2,extended,False
S07,BOR,unified,284.12,285.127,1.007,3,extended,False
