subject,stimulus,round,variant,signal,stat,value
S07,INT,1,asis,left_eye_dilation,slope,-6.49973026138e-05
S07,INT,1,asis,left_eye_dilation,third1,2.73408501745
S07,INT,1,asis,left_eye_dilation,third2,2.68793749933
S07,INT,1,asis,left_eye_dilation,third3,2.66250037082
S07,INT,1,asis,right_eye_dilation,delta_last_first_third,-0.0644254594954
S07,INT,1,asis,right_eye_dilation,max,3.643585
S07,INT,1,asis,right_eye_dilation,mean,2.60632693543
S07,INT,1,asis,right_eye_dilation,median,2.60466
S07,INT,1,asis,right_eye_dilation,min,1.831451
S07,INT,1,asis,right_eye_dilation,sd,0.246883241116
S07,INT,1,asis,right_eye_dilation,slope,-5.5719389068e-05
S07,INT,1,asis,right_eye_dilation,third1,2.64650657238
S07,INT,1,asis,right_eye_dilation,third2,2.5901068008
S07,INT,1,asis,right_eye_dilation,third3,2.58243090199
S08,BOR,1,asis,cognitive_load,delta_last_first_third,-0.241545656697
S08,BOR,1,asis,cognitive_load,max,0.709692
S08,BOR,1,asis,cognitive_load,mean,0.337761007802
S08,BOR,1,asis,cognitive_load,median,0.322069
S08,BOR,1,asis,cognitive_load,min,0.189549
S08,BOR,1,asis,cognitive_load,sd,0.144781524542
S08,BOR,1,asis,cognitive_load,slope,-0.000476077915881
S08,BOR,1,asis,cognitive_load,third1,0.469312279584
S08,BOR,1,asis,cognitive_load,third2,0.316204120936
S08,BOR,1,asis,cognitive_load,third3,0.227766622887
S08,BOR,1,asis,eye_gaze_deviation,delta_last_first_third,-0.00216563192338
S08,BOR,1,asis,eye_gaze_deviation,max,0.493652711934
S08,BOR,1,asis,eye_gaze_deviation,mean,0.127558153067
S08,BOR,1,asis,eye_gaze_deviation,median,0.102039080024
S08,BOR,1,asis,eye_gaze_deviation,min,0.0138924439894
S08,BOR,1,asis,eye_gaze_deviation,sd,0.0884857512061
S08,BOR,1,asis,eye_gaze_deviation,slope,-3.597185387e-05
S08,BOR,1,asis,eye_gaze_deviation,third1,0.109417874937
S08,BOR,1,asis,eye_gaze_deviation,third2,0.165568193853
S08,BOR,1,asis,eye_gaze_deviation,third3,0.10779134255
S08,BOR,1,asis,eye_openness_left,third1,0.790637191157
S08,BOR,1,asis,eye_openness_left,third2,0.382314694408
S08,BOR,1,asis,eye_openness_left,third3,0.0949284785436
S08,BOR,1,asis,hr,delta_last_first_third,-3.89466840052
S08,BOR,1,asis,hr,max,102
S08,BOR,1,asis,hr,mean,89.3710446467
S08,BOR,1,asis,hr,median,89
S08,BOR,1,asis,hr,min,80
S08,BOR,1,asis,hr,sd,4.32295481438
S08,BOR,1,asis,hr,slope,-0.00846724235273
S08,BOR,1,asis,hr,third1,91.5045513654
S08,BOR,1,asis,hr,third2,88.9986996099
S08,BOR,1,asis,hr,third3,87.6098829649
S08,BOR,1,asis,left_eye_dilation,delta_last_first_third,0.107012707692
S08,BOR,1,asis,left_eye_dilation,max,5.768387
S08,BOR,1,asis,left_eye_dilation,mean,3.59937540308
S08,BOR,1,asis,left_eye_dilation,median,3.469437
S08,BOR,1,asis,left_eye_dilation,min,2.664383
S08,BOR,1,asis,left_eye_dilation,sd,0.458580035409
S08,BOR,1,asis,left_eye_dilation,slope,0.000131360080382
S08,BOR,1,asis,left_eye_dilation,third1,3.56078088923
S08,BOR,1,asis,left_eye_dilation,third2,3.56955172308
S08,BOR,1,asis,left_eye_dilation,third3,3.66779359692
S08,BOR,1,asis,right_eye_dilation,delta_last_first_third,0.0964188024691
S08,BOR,1,asis,right_eye_dilation,max,5.744537
S08,BOR,1,asis,right_eye_dilation,mean,3.6134844594
S08,BOR,1,asis,right_eye_dilation,median,3.480911
S08,BOR,1,asis,right_eye_dilation,min,2.633652
S08,BOR,1,asis,right_eye_dilation,sd,0.497336958318
S08,BOR,1,asis,right_eye_dilation,slope,0.000115226041998
S08,BOR,1,asis,right_eye_dilation,third1,3.6039037037
S08,BOR,1,asis,right_eye_dilation,third2,3.53331171914
S08,BOR,1,asis,right_eye_dilation,third3,3.70296179077
S08,CLC,1,asis,cognitive_load,delta_last_first_third,-0.172870024803
S08,CLC,1,asis,cognitive_load,max,0.820049
S08,CLC,1,asis,cognitive_load,mean,0.529423076605
S08,CLC,1,asis,cognitive_load,median,0.507396
S08,CLC,1,asis,cognitive_load,min,0.216803
S08,CLC,1,asis,cognitive_load,sd,0.157887042911
S08,CLC,1,asis,cognitive_load,slope,-0.000328425755051
S08,CLC,1,asis,cognitive_load,third1,0.620242189402
S08,CLC,1,asis,cognitive_load,third2,0.521103414882
S08,CLC,1,asis,cognitive_load,third3,0.447109226097
S08,CLC,1,asis,eye_gaze_deviation,delta_last_first_third,-0.00896482445008
S08,CLC,1,asis,eye_gaze_deviation,max,0.659680225564
S08,CLC,1,asis,eye_gaze_deviation,mean,0.14386592677
S08,CLC,1,asis,eye_gaze_deviation,median,0.120049873841
S08,CLC,1,asis,eye_gaze_deviation,min,0.0130766968306
S08,CLC,1,asis,eye_gaze_deviation,sd,0.0939391982537
S08,CLC,1,asis,eye_gaze_deviation,slope,-1.36504291772e-05
S08,CLC,1,asis,eye_gaze_deviation,third1,0.159471456693
S08,CLC,1,asis,eye_gaze_deviation,third2,0.121696746011
S08,CLC,1,asis,eye_gaze_deviation,third3,0.150414506078
S08,CLC,1,asis,eye_openness_left,third1,0.880496054115
S08,CLC,1,asis,eye_openness_left,third2,0.91206313416
S08,CLC,1,asis,eye_openness_left,third3,0.859392575928
S08,CLC,1,asis,hr,delta_last_first_third,10.5176651306
S08,CLC,1,asis,hr,max,105
S08,CLC,1,asis,hr,mean,84.9964157706
S08,CLC,1,asis,hr,median,91
S08,CLC,1,asis,hr,min,7
S08,CLC,1,asis,hr,sd,18.8316388663
S08,CLC,1,asis,hr,slope,0.0396006505765
S08,CLC,1,asis,hr,third1,76.7511520737
S08,CLC,1,asis,hr,third2,90.9692780338
S08,CLC,1,asis,hr,third3,87.2688172043
S08,CLC,1,asis,left_eye_dilation,delta_last_first_third,0.238488984694
S08,CLC,1,asis,left_eye_dilation,max,5.752533
S08,CLC,1,asis,left_eye_dilation,mean,3.94806787553
S08,CLC,1,asis,left_eye_dilation,median,3.910515
S08,CLC,1,asis,left_eye_dilation,min,2.875656
S08,CLC,1,asis,left_eye_dilation,sd,0.443555876313
S08,CLC,1,asis,left_eye_dilation,slope,0.000288428768725
S08,CLC,1,asis,left_eye_dilation,third1,3.79638078316
S08,CLC,1,asis,left_eye_dilation,third2,4.01265459821
S08,CLC,1,asis,left_eye_dilation,third3,4.03494661578
S08,CLC,1,asis,right_eye_dilation,delta_last_first_third,0.252587926115
S08,CLC,1,asis,right_eye_dilation,max,5.688309
S08,CLC,1,asis,right_eye_dilation,mean,3.99187841996
S08,CLC,1,asis,right_eye_dilation,median,3.967224
S08,CLC,1,asis,right_eye_dilation,min,2.852615
S08,CLC,1,asis,right_eye_dilation,sd,0.440112006497
S08,CLC,1,asis,right_eye_dilation,slope,0.000302425663264
S08,CLC,1,asis,right_eye_dilation,third1,3.81748569554
S08,CLC,1,asis,right_eye_dilation,third2,4.08807594268
S08,CLC,1,asis,right_eye_dilation,third3,4.07007362166
S08,INT,1,asis,cognitive_load,delta_last_first_third,-0.200450472441
S08,INT,1,asis,cognitive_load,max,0.911243
S08,INT,1,asis,cognitive_load,mean,0.522547153543
S08,INT,1,asis,cognitive_load,median,0.528277
S08,INT,1,asis,cognitive_load,min,0.18775
S08,INT,1,asis,cognitive_load,sd,0.175597456544
S08,INT,1,asis,cognitive_load,slope,-0.000289465830131
S08,INT,1,asis,cognitive_load,third1,0.651390812336
S08,INT,1,asis,cognitive_load,third2,0.465310308399
S08,INT,1,asis,cognitive_load,third3,0.450940339895
S08,INT,1,asis,eye_gaze_deviation,delta_last_first_third,0.00937739820286
S08,INT,1,asis,eye_gaze_deviation,max,0.583463794935
S08,INT,1,asis,eye_gaze_deviation,mean,0.190538421396
S08,INT,1,asis,eye_gaze_deviation,median,0.170649933602
S08,INT,1,asis,eye_gaze_deviation,min,0.0275862284483
S08,INT,1,asis,eye_gaze_deviation,sd,0.103827206444
S08,INT,1,asis,eye_gaze_deviation,slope,2.64268048928e-05
S08,INT,1,asis,eye_gaze_deviation,third1,0.186893203024
S08,INT,1,asis,eye_gaze_deviation,third2,0.18851054923
S08,INT,1,asis,eye_gaze_deviation,third3,0.196196602366
S08,INT,1,asis,eye_openness_left,third1,0.868766404199
S08,INT,1,asis,eye_openness_left,third2,0.90813648294
S08,INT,1,asis,eye_openness_left,third3,0.90157480315
S08,INT,1,asis,hr,delta_last_first_third,-25.9799331104
S08,INT,1,asis,hr,max,101
S08,INT,1,asis,hr,mean,81.75696767
S08,INT,1,asis,hr,median,91
S08,INT,1,asis,hr,min,4
S08,INT,1,asis,hr,sd,27.1510946519
S08,INT,1,asis,hr,slope,-0.144280299087
S08,INT,1,asis,hr,third1,91.0568561873
S08,INT,1,asis,hr,third2,89.1371237458
S08,INT,1,asis,hr,third3,65.0769230769
S08,INT,1,asis,left_eye_dilation,delta_last_first_third,-0.0713449867647
S08,INT,1,asis,left_eye_dilation,max,5.803391
S08,INT,1,asis,left_eye_dilation,mean,3.95264252278
S08,INT,1,asis,left_eye_dilation,median,3.95285
S08,INT,1,asis,left_eye_dilation,min,2.710251
S08,INT,1,asis,left_eye_dilation,sd,0.479412852196
S08,INT,1,asis,left_eye_dilation,slope,-3.97780478319e-05
S08,INT,1,asis,left_eye_dilation,third1,4.03713058971
S08,INT,1,asis,left_eye_dilation,third2,3.85534487794
S08,INT,1,asis,left_eye_dilation,third3,3.96543329075
S08,INT,1,asis,right_eye_dilation,delta_last_first_third,-0.0647713525074
S08,INT,1,asis,right_eye_dilation,max,5.809875
S08,INT,1,asis,right_eye_dilation,mean,4.03423764061
S08,INT,1,asis,right_eye_dilation,median,4.0459445
S08,INT,1,asis,right_eye_dilation,min,2.869339
S08,INT,1,asis,right_eye_dilation,sd,0.477001263463
S08,INT,1,asis,right_eye_dilation,slope,-8.98608883066e-06
S08,INT,1,asis,right_eye_dilation,third1,4.11946283481
S08,INT,1,asis,right_eye_dilation,third2,3.92855860472
S08,INT,1,asis,right_eye_dilation,third3,4.0546914823
